date,hour,demand
2022-03-28,5,58
2022-03-28,6,60
2022-03-28,7,65
2022-03-28,8,74
2022-03-28,9,76
2022-03-28,10,72
2022-03-28,11,78
2022-03-28,12,82
2022-03-28,13,78
2022-03-28,14,78
2022-03-28,15,75
2022-03-28,16,80
2022-03-28,17,80
2022-03-28,18,87
2022-03-28,19,81
2022-03-28,20,72
2022-03-28,21,64
2022-03-28,22,63
2022-03-28,23,65
